"Ajankohta";"Laskutettava kulutus (kWh)";"Ylijäämätuotanto (kWh)";"Ulkolämpötila (°C)"
"lauantai 1.1.2022 19:00";"3,87";"Ei kulutustietoja tällä ajanjaksolla.";"-8,50"
"lauantai 1.1.2022 20:00";"3,65";"Ei kulutustietoja tällä ajanjaksolla.";"-9,10"
"lauantai 1.1.2022 21:00";"1,70";"Ei kulutustietoja tällä ajanjaksolla.";"-9,60"
"lauantai 1.1.2022 22:00";"4,87";"Ei kulutustietoja tällä ajanjaksolla.";"-9,80"
"lauantai 1.1.2022 23:00";"2,70";"Ei kulutustietoja tällä ajanjaksolla.";"-10,60"
"sunnuntai 2.1.2022 00:00";"4,16";"Ei kulutustietoja tällä ajanjaksolla.";"-10,20"
"sunnuntai 2.1.2022 01:00";"2,98";"Ei kulutustietoja tällä ajanjaksolla.";"-9,90"
"sunnuntai 2.1.2022 02:00";"3,07";"Ei kulutustietoja tällä ajanjaksolla.";"-9,10"
"sunnuntai 2.1.2022 03:00";"3,55";"Ei kulutustietoja tällä ajanjaksolla.";"-8,80"
"sunnuntai 2.1.2022 04:00";"1,62";"Ei kulutustietoja tällä ajanjaksolla.";"-7,50"
"sunnuntai 2.1.2022 05:00";"4,24";"Ei kulutustietoja tällä ajanjaksolla.";"-6,60"
"sunnuntai 2.1.2022 06:00";"1,41";"Ei kulutustietoja tällä ajanjaksolla.";"-5,80"
"sunnuntai 2.1.2022 07:00";"1,55";"Ei kulutustietoja tällä ajanjaksolla.";"-5,20"
"sunnuntai 2.1.2022 08:00";"3,43";"Ei kulutustietoja tällä ajanjaksolla.";"-4,90"
"sunnuntai 2.1.2022 09:00";"1,89";"Ei kulutustietoja tällä ajanjaksolla.";"-4,30"
"sunnuntai 2.1.2022 10:00";"4,15";"Ei kulutustietoja tällä ajanjaksolla.";"-3,70"
"sunnuntai 2.1.2022 11:00";"3,12";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"sunnuntai 2.1.2022 12:00";"3,05";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"sunnuntai 2.1.2022 13:00";"3,30";"Ei kulutustietoja tällä ajanjaksolla.";"-2,60"
"sunnuntai 2.1.2022 14:00";"2,06";"Ei kulutustietoja tällä ajanjaksolla.";"-3,00"
"sunnuntai 2.1.2022 15:00";"1,99";"Ei kulutustietoja tällä ajanjaksolla.";"-3,10"
"sunnuntai 2.1.2022 16:00";"1,94";"Ei kulutustietoja tällä ajanjaksolla.";"-3,00"
"sunnuntai 2.1.2022 17:00";"1,52";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"sunnuntai 2.1.2022 18:00";"1,59";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"sunnuntai 2.1.2022 19:00";"1,46";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"sunnuntai 2.1.2022 20:00";"1,42";"Ei kulutustietoja tällä ajanjaksolla.";"-2,20"
"sunnuntai 2.1.2022 21:00";"1,33";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"sunnuntai 2.1.2022 22:00";"1,35";"Ei kulutustietoja tällä ajanjaksolla.";"-1,20"
"sunnuntai 2.1.2022 23:00";"2,21";"Ei kulutustietoja tällä ajanjaksolla.";"-1,00"
"maanantai 3.1.2022 00:00";"3,26";"Ei kulutustietoja tällä ajanjaksolla.";"-0,80"
"maanantai 3.1.2022 01:00";"1,00";"Ei kulutustietoja tällä ajanjaksolla.";"-1,00"
"maanantai 3.1.2022 02:00";"1,68";"Ei kulutustietoja tällä ajanjaksolla.";"-0,90"
"maanantai 3.1.2022 03:00";"1,75";"Ei kulutustietoja tällä ajanjaksolla.";"-0,90"
"maanantai 3.1.2022 04:00";"1,23";"Ei kulutustietoja tällä ajanjaksolla.";"-0,80"
"maanantai 3.1.2022 05:00";"1,16";"Ei kulutustietoja tällä ajanjaksolla.";"-0,80"
"maanantai 3.1.2022 06:00";"1,21";"Ei kulutustietoja tällä ajanjaksolla.";"-0,70"
"maanantai 3.1.2022 07:00";"1,29";"Ei kulutustietoja tällä ajanjaksolla.";"-0,60"
"maanantai 3.1.2022 08:00";"1,44";"Ei kulutustietoja tällä ajanjaksolla.";"-0,50"
"maanantai 3.1.2022 09:00";"2,54";"Ei kulutustietoja tällä ajanjaksolla.";"-0,60"
"maanantai 3.1.2022 10:00";"2,02";"Ei kulutustietoja tällä ajanjaksolla.";"-0,60"
"maanantai 3.1.2022 11:00";"1,58";"Ei kulutustietoja tällä ajanjaksolla.";"-0,50"
"maanantai 3.1.2022 12:00";"0,82";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"maanantai 3.1.2022 13:00";"1,33";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"maanantai 3.1.2022 14:00";"3,18";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"maanantai 3.1.2022 15:00";"1,17";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"maanantai 3.1.2022 16:00";"2,32";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"maanantai 3.1.2022 17:00";"3,80";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"maanantai 3.1.2022 18:00";"2,15";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"maanantai 3.1.2022 19:00";"1,91";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"maanantai 3.1.2022 20:00";"1,88";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"maanantai 3.1.2022 21:00";"1,57";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"maanantai 3.1.2022 22:00";"1,29";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"maanantai 3.1.2022 23:00";"0,90";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"tiistai 4.1.2022 00:00";"1,18";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"tiistai 4.1.2022 01:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"tiistai 4.1.2022 02:00";"1,13";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"tiistai 4.1.2022 03:00";"1,15";"Ei kulutustietoja tällä ajanjaksolla.";"0,00"
"tiistai 4.1.2022 04:00";"1,27";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"tiistai 4.1.2022 05:00";"1,14";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"tiistai 4.1.2022 06:00";"1,11";"Ei kulutustietoja tällä ajanjaksolla.";"0,30"
"tiistai 4.1.2022 07:00";"1,25";"Ei kulutustietoja tällä ajanjaksolla.";"0,20"
"tiistai 4.1.2022 08:00";"1,23";"Ei kulutustietoja tällä ajanjaksolla.";"0,50"
"tiistai 4.1.2022 09:00";"3,33";"Ei kulutustietoja tällä ajanjaksolla.";"0,70"
"tiistai 4.1.2022 10:00";"1,69";"Ei kulutustietoja tällä ajanjaksolla.";"1,00"
"tiistai 4.1.2022 11:00";"1,16";"Ei kulutustietoja tällä ajanjaksolla.";"1,00"
"tiistai 4.1.2022 12:00";"1,44";"Ei kulutustietoja tällä ajanjaksolla.";"1,40"
"tiistai 4.1.2022 13:00";"1,49";"Ei kulutustietoja tällä ajanjaksolla.";"0,60"
"tiistai 4.1.2022 14:00";"1,47";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"tiistai 4.1.2022 15:00";"1,52";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"tiistai 4.1.2022 16:00";"1,65";"Ei kulutustietoja tällä ajanjaksolla.";"-0,90"
"tiistai 4.1.2022 17:00";"1,88";"Ei kulutustietoja tällä ajanjaksolla.";"-1,30"
"tiistai 4.1.2022 18:00";"2,18";"Ei kulutustietoja tällä ajanjaksolla.";"-1,60"
"tiistai 4.1.2022 19:00";"1,61";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"tiistai 4.1.2022 20:00";"3,52";"Ei kulutustietoja tällä ajanjaksolla.";"-2,30"
"tiistai 4.1.2022 21:00";"2,02";"Ei kulutustietoja tällä ajanjaksolla.";"-2,90"
"tiistai 4.1.2022 22:00";"1,69";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"tiistai 4.1.2022 23:00";"1,58";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"keskiviikko 5.1.2022 00:00";"3,62";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"keskiviikko 5.1.2022 01:00";"1,42";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"keskiviikko 5.1.2022 02:00";"1,47";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"keskiviikko 5.1.2022 03:00";"5,35";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"keskiviikko 5.1.2022 04:00";"1,55";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"keskiviikko 5.1.2022 05:00";"2,49";"Ei kulutustietoja tällä ajanjaksolla.";"-1,20"
"keskiviikko 5.1.2022 06:00";"3,94";"Ei kulutustietoja tällä ajanjaksolla.";"-0,90"
"keskiviikko 5.1.2022 07:00";"1,28";"Ei kulutustietoja tällä ajanjaksolla.";"-0,80"
"keskiviikko 5.1.2022 08:00";"1,45";"Ei kulutustietoja tällä ajanjaksolla.";"-0,80"
"keskiviikko 5.1.2022 09:00";"4,23";"Ei kulutustietoja tällä ajanjaksolla.";"-0,60"
"keskiviikko 5.1.2022 10:00";"2,26";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"keskiviikko 5.1.2022 11:00";"1,75";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"keskiviikko 5.1.2022 12:00";"1,25";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"keskiviikko 5.1.2022 13:00";"1,25";"Ei kulutustietoja tällä ajanjaksolla.";"0,00"
"keskiviikko 5.1.2022 14:00";"1,27";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"keskiviikko 5.1.2022 15:00";"1,00";"Ei kulutustietoja tällä ajanjaksolla.";"0,00"
"keskiviikko 5.1.2022 16:00";"3,61";"Ei kulutustietoja tällä ajanjaksolla.";"-0,10"
"keskiviikko 5.1.2022 17:00";"2,79";"Ei kulutustietoja tällä ajanjaksolla.";"-0,10"
"keskiviikko 5.1.2022 18:00";"2,22";"Ei kulutustietoja tällä ajanjaksolla.";"-0,10"
"keskiviikko 5.1.2022 19:00";"5,51";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"keskiviikko 5.1.2022 20:00";"3,03";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"keskiviikko 5.1.2022 21:00";"1,68";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"keskiviikko 5.1.2022 22:00";"1,72";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"keskiviikko 5.1.2022 23:00";"1,36";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"torstai 6.1.2022 00:00";"1,26";"Ei kulutustietoja tällä ajanjaksolla.";"-0,50"
"torstai 6.1.2022 01:00";"1,31";"Ei kulutustietoja tällä ajanjaksolla.";"-0,50"
"torstai 6.1.2022 02:00";"1,67";"Ei kulutustietoja tällä ajanjaksolla.";"-1,10"
"torstai 6.1.2022 03:00";"2,30";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"torstai 6.1.2022 04:00";"1,57";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"torstai 6.1.2022 05:00";"1,52";"Ei kulutustietoja tällä ajanjaksolla.";"-4,80"
"torstai 6.1.2022 06:00";"3,76";"Ei kulutustietoja tällä ajanjaksolla.";"-5,20"
"torstai 6.1.2022 07:00";"3,38";"Ei kulutustietoja tällä ajanjaksolla.";"-6,00"
"torstai 6.1.2022 08:00";"1,74";"Ei kulutustietoja tällä ajanjaksolla.";"-6,60"
"torstai 6.1.2022 09:00";"6,16";"Ei kulutustietoja tällä ajanjaksolla.";"-7,20"
"torstai 6.1.2022 10:00";"3,32";"Ei kulutustietoja tällä ajanjaksolla.";"-7,60"
"torstai 6.1.2022 11:00";"1,99";"Ei kulutustietoja tällä ajanjaksolla.";"-7,30"
"torstai 6.1.2022 12:00";"3,56";"Ei kulutustietoja tällä ajanjaksolla.";"-7,10"
"torstai 6.1.2022 13:00";"5,49";"Ei kulutustietoja tällä ajanjaksolla.";"-7,10"
"torstai 6.1.2022 14:00";"2,33";"Ei kulutustietoja tällä ajanjaksolla.";"-7,00"
"torstai 6.1.2022 15:00";"5,01";"Ei kulutustietoja tällä ajanjaksolla.";"-6,90"
"torstai 6.1.2022 16:00";"2,17";"Ei kulutustietoja tällä ajanjaksolla.";"-7,50"
"torstai 6.1.2022 17:00";"4,91";"Ei kulutustietoja tällä ajanjaksolla.";"-7,70"
"torstai 6.1.2022 18:00";"2,64";"Ei kulutustietoja tällä ajanjaksolla.";"-7,90"
"torstai 6.1.2022 19:00";"2,62";"Ei kulutustietoja tällä ajanjaksolla.";"-8,10"
"torstai 6.1.2022 20:00";"3,10";"Ei kulutustietoja tällä ajanjaksolla.";"-7,90"
"torstai 6.1.2022 21:00";"1,83";"Ei kulutustietoja tällä ajanjaksolla.";"-6,70"
"torstai 6.1.2022 22:00";"1,62";"Ei kulutustietoja tällä ajanjaksolla.";"-6,20"
"torstai 6.1.2022 23:00";"1,66";"Ei kulutustietoja tällä ajanjaksolla.";"-6,10"
"perjantai 7.1.2022 00:00";"1,58";"Ei kulutustietoja tällä ajanjaksolla.";"-6,10"
"perjantai 7.1.2022 01:00";"1,70";"Ei kulutustietoja tällä ajanjaksolla.";"-5,50"
"perjantai 7.1.2022 02:00";"1,43";"Ei kulutustietoja tällä ajanjaksolla.";"-5,30"
"perjantai 7.1.2022 03:00";"1,47";"Ei kulutustietoja tällä ajanjaksolla.";"-5,50"
"perjantai 7.1.2022 04:00";"2,86";"Ei kulutustietoja tällä ajanjaksolla.";"-6,00"
"perjantai 7.1.2022 05:00";"3,16";"Ei kulutustietoja tällä ajanjaksolla.";"-6,90"
"perjantai 7.1.2022 06:00";"1,34";"Ei kulutustietoja tällä ajanjaksolla.";"-7,80"
"perjantai 7.1.2022 07:00";"2,70";"Ei kulutustietoja tällä ajanjaksolla.";"-8,20"
"perjantai 7.1.2022 08:00";"3,89";"Ei kulutustietoja tällä ajanjaksolla.";"-9,30"
"perjantai 7.1.2022 09:00";"3,90";"Ei kulutustietoja tällä ajanjaksolla.";"-9,60"
"perjantai 7.1.2022 10:00";"4,63";"Ei kulutustietoja tällä ajanjaksolla.";"-9,00"
"perjantai 7.1.2022 11:00";"1,66";"Ei kulutustietoja tällä ajanjaksolla.";"-7,70"
"perjantai 7.1.2022 12:00";"4,34";"Ei kulutustietoja tällä ajanjaksolla.";"-8,00"
"perjantai 7.1.2022 13:00";"2,90";"Ei kulutustietoja tällä ajanjaksolla.";"-8,30"
"perjantai 7.1.2022 14:00";"1,41";"Ei kulutustietoja tällä ajanjaksolla.";"-9,20"
"perjantai 7.1.2022 15:00";"3,52";"Ei kulutustietoja tällä ajanjaksolla.";"-9,20"
"perjantai 7.1.2022 16:00";"2,59";"Ei kulutustietoja tällä ajanjaksolla.";"-8,50"
"perjantai 7.1.2022 17:00";"2,71";"Ei kulutustietoja tällä ajanjaksolla.";"-8,40"
"perjantai 7.1.2022 18:00";"3,98";"Ei kulutustietoja tällä ajanjaksolla.";"-8,60"
"perjantai 7.1.2022 19:00";"2,29";"Ei kulutustietoja tällä ajanjaksolla.";"-8,40"
"perjantai 7.1.2022 20:00";"1,82";"Ei kulutustietoja tällä ajanjaksolla.";"-8,10"
"perjantai 7.1.2022 21:00";"1,56";"Ei kulutustietoja tällä ajanjaksolla.";"-9,80"
"perjantai 7.1.2022 22:00";"3,34";"Ei kulutustietoja tällä ajanjaksolla.";"-11,10"
"perjantai 7.1.2022 23:00";"3,33";"Ei kulutustietoja tällä ajanjaksolla.";"-11,70"
"lauantai 8.1.2022 00:00";"2,34";"Ei kulutustietoja tällä ajanjaksolla.";"-12,30"
"lauantai 8.1.2022 01:00";"5,22";"Ei kulutustietoja tällä ajanjaksolla.";"-12,70"
"lauantai 8.1.2022 02:00";"2,10";"Ei kulutustietoja tällä ajanjaksolla.";"-13,20"
"lauantai 8.1.2022 03:00";"6,31";"Ei kulutustietoja tällä ajanjaksolla.";"-13,70"
"lauantai 8.1.2022 04:00";"2,03";"Ei kulutustietoja tällä ajanjaksolla.";"-13,60"
"lauantai 8.1.2022 05:00";"5,62";"Ei kulutustietoja tällä ajanjaksolla.";"-13,50"
"lauantai 8.1.2022 06:00";"3,32";"Ei kulutustietoja tällä ajanjaksolla.";"-13,10"
"lauantai 8.1.2022 07:00";"4,95";"Ei kulutustietoja tällä ajanjaksolla.";"-12,90"
"lauantai 8.1.2022 08:00";"5,40";"Ei kulutustietoja tällä ajanjaksolla.";"-11,90"
"lauantai 8.1.2022 09:00";"3,01";"Ei kulutustietoja tällä ajanjaksolla.";"-10,70"
"lauantai 8.1.2022 10:00";"5,78";"Ei kulutustietoja tällä ajanjaksolla.";"-9,60"
"lauantai 8.1.2022 11:00";"2,40";"Ei kulutustietoja tällä ajanjaksolla.";"-9,10"
"lauantai 8.1.2022 12:00";"1,80";"Ei kulutustietoja tällä ajanjaksolla.";"-8,40"
"lauantai 8.1.2022 13:00";"4,09";"Ei kulutustietoja tällä ajanjaksolla.";"-7,70"
"lauantai 8.1.2022 14:00";"2,38";"Ei kulutustietoja tällä ajanjaksolla.";"-7,10"
"lauantai 8.1.2022 15:00";"1,62";"Ei kulutustietoja tällä ajanjaksolla.";"-6,90"
"lauantai 8.1.2022 16:00";"4,06";"Ei kulutustietoja tällä ajanjaksolla.";"-6,70"
"lauantai 8.1.2022 17:00";"2,77";"Ei kulutustietoja tällä ajanjaksolla.";"-6,30"
"lauantai 8.1.2022 18:00";"2,79";"Ei kulutustietoja tällä ajanjaksolla.";"-6,10"
"lauantai 8.1.2022 19:00";"1,66";"Ei kulutustietoja tällä ajanjaksolla.";"-5,70"
"lauantai 8.1.2022 20:00";"1,78";"Ei kulutustietoja tällä ajanjaksolla.";"-5,60"
"lauantai 8.1.2022 21:00";"1,83";"Ei kulutustietoja tällä ajanjaksolla.";"-5,50"
"lauantai 8.1.2022 22:00";"2,48";"Ei kulutustietoja tällä ajanjaksolla.";"-5,10"
"lauantai 8.1.2022 23:00";"2,32";"Ei kulutustietoja tällä ajanjaksolla.";"-4,90"
"sunnuntai 9.1.2022 00:00";"1,46";"Ei kulutustietoja tällä ajanjaksolla.";"-4,60"
"sunnuntai 9.1.2022 01:00";"1,48";"Ei kulutustietoja tällä ajanjaksolla.";"-4,30"
"sunnuntai 9.1.2022 02:00";"3,02";"Ei kulutustietoja tällä ajanjaksolla.";"-4,30"
"sunnuntai 9.1.2022 03:00";"1,89";"Ei kulutustietoja tällä ajanjaksolla.";"-4,30"
"sunnuntai 9.1.2022 04:00";"1,44";"Ei kulutustietoja tällä ajanjaksolla.";"-4,20"
"sunnuntai 9.1.2022 05:00";"3,68";"Ei kulutustietoja tällä ajanjaksolla.";"-4,20"
"sunnuntai 9.1.2022 06:00";"1,73";"Ei kulutustietoja tällä ajanjaksolla.";"-4,30"
"sunnuntai 9.1.2022 07:00";"1,47";"Ei kulutustietoja tällä ajanjaksolla.";"-4,20"
"sunnuntai 9.1.2022 08:00";"2,16";"Ei kulutustietoja tällä ajanjaksolla.";"-4,30"
"sunnuntai 9.1.2022 09:00";"4,24";"Ei kulutustietoja tällä ajanjaksolla.";"-4,40"
"sunnuntai 9.1.2022 10:00";"2,31";"Ei kulutustietoja tällä ajanjaksolla.";"-4,50"
"sunnuntai 9.1.2022 11:00";"3,04";"Ei kulutustietoja tällä ajanjaksolla.";"-3,80"
"sunnuntai 9.1.2022 12:00";"1,71";"Ei kulutustietoja tällä ajanjaksolla.";"-3,40"
"sunnuntai 9.1.2022 13:00";"1,69";"Ei kulutustietoja tällä ajanjaksolla.";"-3,30"
"sunnuntai 9.1.2022 14:00";"1,78";"Ei kulutustietoja tällä ajanjaksolla.";"-3,50"
"sunnuntai 9.1.2022 15:00";"4,18";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"sunnuntai 9.1.2022 16:00";"3,10";"Ei kulutustietoja tällä ajanjaksolla.";"-3,90"
"sunnuntai 9.1.2022 17:00";"5,20";"Ei kulutustietoja tällä ajanjaksolla.";"-4,10"
"sunnuntai 9.1.2022 18:00";"8,90";"Ei kulutustietoja tällä ajanjaksolla.";"-4,20"
"sunnuntai 9.1.2022 19:00";"6,82";"Ei kulutustietoja tällä ajanjaksolla.";"-4,50"
"sunnuntai 9.1.2022 20:00";"2,51";"Ei kulutustietoja tällä ajanjaksolla.";"-4,60"
"sunnuntai 9.1.2022 21:00";"2,11";"Ei kulutustietoja tällä ajanjaksolla.";"-4,90"
"sunnuntai 9.1.2022 22:00";"1,55";"Ei kulutustietoja tällä ajanjaksolla.";"-5,10"
"sunnuntai 9.1.2022 23:00";"1,61";"Ei kulutustietoja tällä ajanjaksolla.";"-5,10"
"maanantai 10.1.2022 00:00";"1,53";"Ei kulutustietoja tällä ajanjaksolla.";"-5,00"
"maanantai 10.1.2022 01:00";"1,90";"Ei kulutustietoja tällä ajanjaksolla.";"-5,20"
"maanantai 10.1.2022 02:00";"1,37";"Ei kulutustietoja tällä ajanjaksolla.";"-5,50"
"maanantai 10.1.2022 03:00";"2,16";"Ei kulutustietoja tällä ajanjaksolla.";"-6,00"
"maanantai 10.1.2022 04:00";"4,17";"Ei kulutustietoja tällä ajanjaksolla.";"-6,60"
"maanantai 10.1.2022 05:00";"1,55";"Ei kulutustietoja tällä ajanjaksolla.";"-7,00"
"maanantai 10.1.2022 06:00";"4,27";"Ei kulutustietoja tällä ajanjaksolla.";"-7,30"
"maanantai 10.1.2022 07:00";"5,04";"Ei kulutustietoja tällä ajanjaksolla.";"-7,30"
"maanantai 10.1.2022 08:00";"3,96";"Ei kulutustietoja tällä ajanjaksolla.";"-7,10"
"maanantai 10.1.2022 09:00";"1,86";"Ei kulutustietoja tällä ajanjaksolla.";"-8,30"
"maanantai 10.1.2022 10:00";"2,33";"Ei kulutustietoja tällä ajanjaksolla.";"-9,00"
"maanantai 10.1.2022 11:00";"6,22";"Ei kulutustietoja tällä ajanjaksolla.";"-8,40"
"maanantai 10.1.2022 12:00";"1,76";"Ei kulutustietoja tällä ajanjaksolla.";"-8,30"
"maanantai 10.1.2022 13:00";"5,20";"Ei kulutustietoja tällä ajanjaksolla.";"-8,80"
"maanantai 10.1.2022 14:00";"3,63";"Ei kulutustietoja tällä ajanjaksolla.";"-9,20"
"maanantai 10.1.2022 15:00";"2,99";"Ei kulutustietoja tällä ajanjaksolla.";"-9,90"
"maanantai 10.1.2022 16:00";"5,39";"Ei kulutustietoja tällä ajanjaksolla.";"-11,10"
"maanantai 10.1.2022 17:00";"4,79";"Ei kulutustietoja tällä ajanjaksolla.";"-12,00"
"maanantai 10.1.2022 18:00";"2,12";"Ei kulutustietoja tällä ajanjaksolla.";"-12,10"
"maanantai 10.1.2022 19:00";"5,91";"Ei kulutustietoja tällä ajanjaksolla.";"-12,80"
"maanantai 10.1.2022 20:00";"3,09";"Ei kulutustietoja tällä ajanjaksolla.";"-13,40"
"maanantai 10.1.2022 21:00";"3,39";"Ei kulutustietoja tällä ajanjaksolla.";"-13,90"
"maanantai 10.1.2022 22:00";"5,43";"Ei kulutustietoja tällä ajanjaksolla.";"-14,60"
"maanantai 10.1.2022 23:00";"4,47";"Ei kulutustietoja tällä ajanjaksolla.";"-14,90"
"tiistai 11.1.2022 00:00";"3,83";"Ei kulutustietoja tällä ajanjaksolla.";"-15,30"
"tiistai 11.1.2022 01:00";"4,61";"Ei kulutustietoja tällä ajanjaksolla.";"-15,60"
"tiistai 11.1.2022 02:00";"7,07";"Ei kulutustietoja tällä ajanjaksolla.";"-15,60"
"tiistai 11.1.2022 03:00";"2,73";"Ei kulutustietoja tällä ajanjaksolla.";"-16,00"
"tiistai 11.1.2022 04:00";"6,47";"Ei kulutustietoja tällä ajanjaksolla.";"-16,10"
"tiistai 11.1.2022 05:00";"5,13";"Ei kulutustietoja tällä ajanjaksolla.";"-15,90"
"tiistai 11.1.2022 06:00";"3,16";"Ei kulutustietoja tällä ajanjaksolla.";"-14,50"
"tiistai 11.1.2022 07:00";"6,40";"Ei kulutustietoja tällä ajanjaksolla.";"-13,60"
"tiistai 11.1.2022 08:00";"3,10";"Ei kulutustietoja tällä ajanjaksolla.";"-13,40"
"tiistai 11.1.2022 09:00";"4,65";"Ei kulutustietoja tällä ajanjaksolla.";"-12,10"
"tiistai 11.1.2022 10:00";"2,99";"Ei kulutustietoja tällä ajanjaksolla.";"-10,80"
"tiistai 11.1.2022 11:00";"4,43";"Ei kulutustietoja tällä ajanjaksolla.";"-9,30"
"tiistai 11.1.2022 12:00";"3,11";"Ei kulutustietoja tällä ajanjaksolla.";"-7,20"
"tiistai 11.1.2022 13:00";"3,83";"Ei kulutustietoja tällä ajanjaksolla.";"-6,00"
"tiistai 11.1.2022 14:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"-5,70"
"tiistai 11.1.2022 15:00";"1,51";"Ei kulutustietoja tällä ajanjaksolla.";"-5,60"
"tiistai 11.1.2022 16:00";"3,02";"Ei kulutustietoja tällä ajanjaksolla.";"-5,60"
"tiistai 11.1.2022 17:00";"2,01";"Ei kulutustietoja tällä ajanjaksolla.";"-5,10"
"tiistai 11.1.2022 18:00";"1,88";"Ei kulutustietoja tällä ajanjaksolla.";"-4,50"
